,Location,Departure_airport,Destination,Arrival_airport,Age,Income,Car travel time,Car travel cost,Air travel time,Air travel cost,Mode,Aircraft
1868,Los Angeles city,LAX,Chicago city,ORD,45-64,65290.0,35.83991666666667,358.3991666666667,7.441917756384887,226.79582920183086,Air,Narrowbody
1869,Chicago city,ORD,New York city,EWR,25-44,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
1870,Chicago city,ORD,Houston city,AUS,15-24,62097.0,21.991666666666667,219.91666666666669,10.699621194003424,128.5296376608868,Air,Narrowbody
1871,San Diego city,LAX,New York city,EWR,25-44,83454.0,50.06330555555555,500.63305555555553,8.669292856606729,313.61143633924394,Air,Narrowbody
1872,El Paso city,PHX,New York city,EWR,45-64,48866.0,39.00111111111111,390.01111111111106,15.13069352138319,240.01277332385538,Air,Widebody
1873,Detroit city,DTW,New York city,EWR,45-64,32498.0,11.589333333333332,115.89333333333332,4.834553747635762,123.73853112042342,Air,Hydrogen-electric regional
1874,New York city,EWR,Philadelphia city,PHL,45-64,67046.0,1.982361111111111,19.82361111111111,2.8809416686420595,20.23719059439736,Car,Narrowbody
1875,Jacksonville city,MCO,Tucson city,PHX,45-64,55531.0,33.66952777777778,336.6952777777778,11.30355372355963,194.67802384164938,Air,Widebody
1876,Philadelphia city,PHL,Jacksonville city,MCO,15-24,49127.0,16.041305555555553,160.41305555555553,7.418413197225114,99.48191668503456,Air,Widebody
1877,Memphis city,MEM,San Diego city,LAX,45-64,41864.0,31.487972222222226,314.87972222222226,6.289094770606915,178.21974414429042,Air,Widebody
1878,Houston city,AUS,Los Angeles city,LAX,45-64,53600.0,20.13047222222222,201.3047222222222,11.070224587683246,135.36582773775723,Air,Widebody
1879,Houston city,AUS,Charlotte city,CLT,25-44,53600.0,24.65202777777778,246.52027777777778,10.569982044644565,129.63794746328784,Air,Narrowbody
1880,Philadelphia city,PHL,New York city,EWR,65+,49127.0,1.982361111111111,19.82361111111111,3.0529714233965883,45.87566570739386,Car,Battery-electric commuter
1881,New York city,EWR,El Paso city,PHX,45-64,67046.0,39.00111111111111,390.01111111111106,15.13069352138319,240.01277332385538,Air,Widebody
1882,Columbus city,CLE,New York city,EWR,15-24,54902.0,10.580749999999998,105.80749999999998,6.444812360030312,103.59470192385322,Air,Hydrogen-electric regional
1883,Los Angeles city,LAX,Los Angeles city,LAX,25-44,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
1884,Philadelphia city,PHL,Phoenix city,PHX,45-64,49127.0,42.69980555555555,426.9980555555555,7.571248545662668,232.41249041234005,Air,Widebody
1885,New York city,EWR,El Paso city,PHX,45-64,67046.0,39.00111111111111,390.01111111111106,15.13069352138319,240.01277332385538,Air,Widebody
1886,Phoenix city,PHX,New York city,EWR,45-64,60914.0,44.236666666666665,442.3666666666667,7.76583241027208,240.01277332385538,Air,Widebody
1887,San Francisco city,SFO,Jacksonville city,MCO,65+,119136.0,49.09338888888889,490.9338888888889,11.14375862047504,296.49910886897766,Air,Narrowbody
1888,Chicago city,ORD,Columbus city,CLE,25-44,62097.0,6.752111111111111,67.52111111111111,6.374106933488484,83.7916593865329,Air,Hydrogen-electric regional
1889,New York city,EWR,Chicago city,ORD,25-44,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
1890,Houston city,AUS,New York city,EWR,45-64,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
1891,Los Angeles city,LAX,New York city,EWR,25-44,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
1892,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
1893,Houston city,AUS,Los Angeles city,LAX,25-44,53600.0,20.13047222222222,201.3047222222222,11.070224587683246,135.36582773775723,Air,Widebody
1894,Houston city,AUS,Los Angeles city,LAX,25-44,53600.0,20.13047222222222,201.3047222222222,11.070224587683246,135.36582773775723,Air,Widebody
1895,Houston city,AUS,New York city,EWR,25-44,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
1896,New York city,EWR,Denver city,DEN,15-24,67046.0,32.29175,322.9175,7.069754994631531,190.40141909628713,Air,Widebody
1897,New York city,EWR,San Diego city,LAX,45-64,67046.0,50.06330555555555,500.63305555555553,8.669292856606729,313.61143633924394,Air,Narrowbody
1898,Houston city,AUS,Denver city,DEN,15-24,53600.0,12.187166666666668,121.87166666666668,10.189833015459191,91.27343256380496,Air,Widebody
1899,Philadelphia city,PHL,Washington city,BWI,65+,49127.0,2.9165277777777776,29.165277777777774,3.4757496180608527,34.86158189407064,Car,Battery-electric regional
1900,Memphis city,MEM,San Francisco city,SFO,65+,41864.0,36.818,368.17999999999995,6.94249599906117,229.4170222430397,Air,Narrowbody
1901,Philadelphia city,PHL,Philadelphia city,PHL,45-64,49127.0,0.0,0.0,2.655111111111111,1000.0,Car,Narrowbody
1902,Los Angeles city,LAX,Phoenix city,PHX,25-44,65290.0,7.05225,70.5225,4.048233822937657,87.76557375898219,Air,Hydrogen-electric regional
1903,San Jose city,SFO,Phoenix city,PHX,45-64,117324.0,12.963666666666668,129.63666666666668,4.562672940085134,78.40750823375727,Air,Widebody
1904,San Jose city,SFO,Detroit city,DTW,25-44,117324.0,42.21747222222222,422.1747222222222,8.625457036433554,276.077691439437,Air,Narrowbody
1905,New York city,EWR,El Paso city,PHX,65+,67046.0,39.00111111111111,390.01111111111106,15.13069352138319,240.01277332385538,Air,Widebody
1906,Jacksonville city,MCO,San Diego city,LAX,25-44,55531.0,42.526583333333335,425.2658333333334,10.388350952514674,263.7858894262596,Air,Narrowbody
1907,New York city,EWR,Columbus city,CLE,65+,67046.0,10.580749999999998,105.80749999999998,6.444812360030312,103.59470192385322,Air,Hydrogen-electric regional
1908,Phoenix city,PHX,Houston city,AUS,45-64,60914.0,13.171944444444444,131.71944444444443,9.906300208295445,110.02796604916348,Air,Narrowbody
1909,Milwaukee city,ORD,Los Angeles city,LAX,15-24,43125.0,36.63608333333333,366.3608333333333,8.730278867495999,200.11302973443154,Air,Widebody
1910,Mesa city,PHX,Los Angeles city,LAX,25-44,61640.0,7.439138888888889,74.3913888888889,3.7308922415295185,48.008789667949216,Air,Widebody
1911,San Jose city,SFO,Houston city,AUS,45-64,117324.0,26.06747222222222,260.6747222222222,12.05841642488051,187.1543746439108,Air,Narrowbody
1912,New York city,EWR,Houston city,AUS,45-64,67046.0,34.07541666666667,340.7541666666667,11.6648140526482,190.69893446659043,Air,Narrowbody
1913,Phoenix city,PHX,Philadelphia city,PHL,25-44,60914.0,42.69980555555555,426.9980555555555,7.571248545662668,263.62859321711557,Air,Narrowbody
1914,Philadelphia city,PHL,San Jose city,SFO,15-24,49127.0,51.03736111111111,510.37361111111113,9.474817688500599,328.2651594804369,Air,Narrowbody
1915,Chicago city,ORD,Portland city,PDX,25-44,62097.0,36.70061111111112,367.00611111111124,7.50625907451495,217.16469659704694,Air,Widebody
1916,Columbus city,CLE,Los Angeles city,LAX,25-44,54902.0,40.100722222222224,401.00722222222225,10.046015577920056,233.1709411798125,Air,Widebody
1917,New York city,EWR,Milwaukee city,ORD,15-24,67046.0,16.824749999999998,168.24749999999997,6.116219825947404,91.81193240438456,Air,Widebody
1918,New York city,EWR,Phoenix city,PHX,65+,67046.0,44.236666666666665,442.3666666666667,7.765832410272079,240.01277332385538,Air,Widebody
1919,San Jose city,SFO,Houston city,AUS,25-44,117324.0,26.06747222222222,260.6747222222222,12.05841642488051,187.1543746439108,Air,Narrowbody
1920,Detroit city,DTW,Jacksonville city,MCO,15-24,32498.0,19.185361111111117,191.85361111111118,7.870086007148845,111.04966239731078,Air,Widebody
1921,Los Angeles city,LAX,Mesa city,PHX,45-64,65290.0,7.439138888888889,74.3913888888889,4.214039378493213,87.76557375898219,Air,Hydrogen-electric regional
1922,El Paso city,PHX,Jacksonville city,MCO,65+,48866.0,28.131722222222223,281.3172222222222,16.812498168004076,194.67802384164938,Air,Widebody
1923,San Diego city,LAX,New York city,EWR,25-44,83454.0,50.06330555555555,500.63305555555553,8.669292856606729,313.61143633924394,Air,Narrowbody
1924,New York city,EWR,San Diego city,LAX,65+,67046.0,50.06330555555555,500.63305555555553,8.669292856606729,313.61143633924394,Air,Narrowbody
1925,Milwaukee city,ORD,Los Angeles city,LAX,15-24,43125.0,36.63608333333333,366.3608333333333,8.730278867495999,200.11302973443154,Air,Widebody
1926,Seattle city,PDX,Los Angeles city,LAX,45-64,97185.0,21.883166666666664,218.83166666666665,8.097643148000884,116.35454367434758,Air,Narrowbody
1927,Oklahoma City city,DFW,New York city,EWR,25-44,56456.0,27.19558333333333,271.9558333333333,9.191901787625735,156.93565454596578,Air,Widebody
1928,Los Angeles city,LAX,Las Vegas city,LAS,45-64,65290.0,5.374722222222222,53.74722222222222,3.6203743713761547,60.49401696604507,Air,Hydrogen-electric regional
1929,Los Angeles city,LAX,Denver city,DEN,45-64,65290.0,18.261027777777777,182.61027777777775,5.225372778664481,115.1795911799888,Air,Narrowbody
1930,Chicago city,ORD,Jacksonville city,MCO,25-44,62097.0,19.644861111111112,196.44861111111112,8.085037545717588,115.8985219396174,Air,Widebody
1931,New York city,EWR,New York city,EWR,45-64,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
1932,Philadelphia city,PHL,San Diego city,LAX,45-64,49127.0,48.779222222222224,487.7922222222222,8.479835126665577,268.8691528831462,Air,Widebody
1933,Seattle city,PDX,New York city,EWR,45-64,97185.0,50.69094444444444,506.9094444444444,12.38229040533087,339.52289733144636,Air,Narrowbody
1934,San Francisco city,SFO,Jacksonville city,MCO,45-64,119136.0,49.09338888888889,490.9338888888889,11.14375862047504,296.49910886897766,Air,Narrowbody
1935,New York city,EWR,Sacramento city,SMF,65+,67046.0,49.59725,495.9725,9.109849459659184,330.09116159167826,Air,Narrowbody
1936,San Francisco city,SFO,New York city,EWR,65+,119136.0,51.29608333333333,512.9608333333333,9.21911330839058,295.8709623265728,Air,Widebody
1937,Los Angeles city,LAX,Jacksonville city,MCO,25-44,65290.0,42.61497222222222,426.1497222222222,10.616628730292451,263.7858894262596,Air,Narrowbody
1938,Houston city,AUS,San Jose city,SFO,25-44,53600.0,26.06747222222222,260.6747222222222,12.05841642488051,165.3505665595988,Air,Widebody
1939,Houston city,AUS,Los Angeles city,LAX,15-24,53600.0,20.13047222222222,201.3047222222222,11.070224587683246,135.36582773775723,Air,Widebody
1940,Los Angeles city,LAX,Los Angeles city,LAX,25-44,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
1941,Los Angeles city,LAX,Portland city,PDX,45-64,65290.0,18.590055555555555,185.90055555555554,4.80594870355644,116.35454367434758,Air,Narrowbody
1942,Portland city,PDX,New York city,EWR,25-44,73159.0,50.992666666666665,509.9266666666666,9.090595960886425,339.52289733144636,Air,Narrowbody
1943,Sacramento city,SMF,Milwaukee city,ORD,15-24,65847.0,36.048,360.48,8.85518545576866,210.71426825701943,Air,Widebody
1944,Philadelphia city,PHL,New York city,EWR,45-64,49127.0,1.982361111111111,19.82361111111111,3.0529714233965883,45.87566570739386,Car,Battery-electric commuter
1945,New York city,EWR,Philadelphia city,PHL,65+,67046.0,1.982361111111111,19.82361111111111,2.8809416686420595,20.23719059439736,Car,Narrowbody
1946,Chicago city,ORD,Denver city,DEN,25-44,62097.0,17.946333333333335,179.46333333333337,5.528018269873912,110.47748423356087,Air,Widebody
1947,Tucson city,PHX,Phoenix city,PHX,15-24,45227.0,2.059972222222222,20.59972222222222,4.248916666666666,1000.0,Car,Narrowbody
1948,Milwaukee city,ORD,New York city,EWR,45-64,43125.0,16.824749999999998,168.24749999999997,6.116219825947404,103.29442463248704,Air,Narrowbody
1949,Houston city,AUS,Washington city,BWI,25-44,53600.0,29.768,297.68,11.68911459348908,149.91396588502894,Air,Widebody
1950,Mesa city,PHX,Chicago city,ORD,25-44,61640.0,31.17833333333333,311.7833333333333,6.527221411338469,188.05468391111947,Air,Narrowbody
1951,New York city,EWR,Phoenix city,PHX,65+,67046.0,44.236666666666665,442.3666666666667,7.765832410272079,240.01277332385538,Air,Widebody
1952,New York city,EWR,Chicago city,ORD,25-44,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
1953,New York city,EWR,Columbus city,CLE,45-64,67046.0,10.580749999999998,105.80749999999998,6.444812360030312,103.59470192385322,Air,Hydrogen-electric regional
1954,San Jose city,SFO,Portland city,PDX,25-44,117324.0,12.80322222222222,128.0322222222222,5.2325849353001095,139.17805689563917,Air,Hydrogen-electric regional
1955,Jacksonville city,MCO,New York city,EWR,15-24,55531.0,17.704694444444446,177.04694444444445,7.631578557475822,121.64165528729764,Air,Narrowbody
1956,New York city,EWR,Washington city,BWI,65+,67046.0,4.579916666666667,45.799166666666665,3.811543501582852,56.929786664978835,Air,Battery-electric regional
1957,Washington city,BWI,New York city,EWR,25-44,90842.0,4.579916666666667,45.799166666666665,3.9330987124885666,85.29623547931789,Car,Battery-electric commuter
1958,New York city,EWR,Tucson city,PHX,65+,67046.0,44.15102777777778,441.5102777777778,9.621749076938746,240.01277332385538,Air,Widebody
1959,Houston city,AUS,New York city,EWR,25-44,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
1960,New York city,EWR,Chicago city,ORD,25-44,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
1961,Houston city,AUS,Philadelphia city,PHL,15-24,53600.0,32.52019444444444,325.2019444444444,11.447633571543772,180.89642245880123,Air,Narrowbody
1962,Chicago city,ORD,New York city,EWR,65+,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
1963,Chicago city,ORD,Portland city,PDX,15-24,62097.0,36.70061111111112,367.00611111111124,7.50625907451495,217.16469659704694,Air,Widebody
1964,Houston city,AUS,New York city,EWR,15-24,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
1965,San Jose city,SFO,Los Angeles city,LAX,45-64,117324.0,6.7981388888888885,67.98138888888889,4.127804227980605,50.60028545227325,Air,Narrowbody
1966,Mesa city,PHX,Columbus city,CLE,25-44,61640.0,33.68405555555556,336.8405555555556,9.101571145944188,224.25746551400687,Air,Narrowbody
1967,Washington city,BWI,New York city,EWR,25-44,90842.0,4.579916666666667,45.799166666666665,3.9330987124885666,85.29623547931789,Car,Battery-electric commuter
1968,Oklahoma City city,DFW,San Diego city,LAX,45-64,56456.0,23.25525,232.5525,8.656673609168108,136.51788064652132,Air,Widebody
1969,New York city,EWR,New York city,EWR,45-64,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
1970,Houston city,AUS,New York city,EWR,25-44,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
1971,New York city,EWR,Phoenix city,PHX,65+,67046.0,44.236666666666665,442.3666666666667,7.765832410272079,240.01277332385538,Air,Widebody
1972,San Jose city,SFO,Detroit city,DTW,25-44,117324.0,42.21747222222222,422.1747222222222,8.625457036433554,276.077691439437,Air,Narrowbody
1973,Houston city,AUS,New York city,EWR,65+,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
1974,Los Angeles city,LAX,Tucson city,PHX,25-44,65290.0,9.098833333333332,90.98833333333332,5.904150489604325,87.76557375898219,Air,Hydrogen-electric regional
1975,Sacramento city,SMF,New York city,EWR,45-64,65847.0,49.59725,495.9725,9.109849459659184,330.09116159167826,Air,Narrowbody
1976,San Francisco city,SFO,Houston city,AUS,25-44,119136.0,26.8165,268.165,11.626805313769399,187.1543746439108,Air,Narrowbody
1977,Seattle city,PDX,El Paso city,PHX,45-64,97185.0,30.79855555555556,307.9855555555556,15.590323198675597,138.33323125842657,Air,Narrowbody
1978,San Diego city,LAX,Phoenix city,PHX,25-44,83454.0,6.942972222222222,69.42972222222222,3.8199560451598793,87.76557375898219,Air,Hydrogen-electric regional
1979,Portland city,PDX,Phoenix city,PHX,25-44,73159.0,24.75558333333333,247.5558333333333,4.93376764312004,138.33323125842657,Air,Narrowbody
1980,San Jose city,SFO,Detroit city,DTW,65+,117324.0,42.21747222222222,422.1747222222222,8.625457036433554,276.077691439437,Air,Narrowbody
1981,Los Angeles city,LAX,Mesa city,PHX,45-64,65290.0,7.439138888888889,74.3913888888889,4.214039378493213,87.76557375898219,Air,Hydrogen-electric regional
1982,Chicago city,ORD,Phoenix city,PHX,65+,62097.0,31.39355555555556,313.9355555555556,6.361415855782914,166.14006755284746,Air,Widebody
1983,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
1984,New York city,EWR,Memphis city,MEM,45-64,67046.0,20.36888888888889,203.6888888888889,4.871286576548764,112.57390123167015,Air,Widebody
1985,Columbus city,CLE,New York city,EWR,15-24,54902.0,10.580749999999998,105.80749999999998,6.444812360030312,103.59470192385322,Air,Hydrogen-electric regional
1986,New York city,EWR,Washington city,BWI,45-64,67046.0,4.579916666666667,45.799166666666665,3.811543501582852,56.929786664978835,Air,Battery-electric regional
1987,New York city,EWR,San Jose city,SFO,45-64,67046.0,51.82394444444445,518.2394444444445,9.650724419501692,335.9936071130333,Air,Narrowbody
1988,New York city,EWR,Phoenix city,PHX,65+,67046.0,44.236666666666665,442.3666666666667,7.765832410272079,240.01277332385538,Air,Widebody
1989,Las Vegas city,LAS,New York city,EWR,45-64,58377.0,44.86305555555556,448.6305555555556,8.143232006453925,254.70210230040237,Air,Widebody
1990,Memphis city,MEM,New York city,EWR,25-44,41864.0,20.36888888888889,203.6888888888889,4.871286576548764,112.57390123167015,Air,Widebody
1991,New York city,EWR,Portland city,PDX,25-44,67046.0,50.992666666666665,509.9266666666666,9.090595960886425,298.9658745243989,Air,Widebody
1992,Oklahoma City city,DFW,San Jose city,SFO,45-64,56456.0,27.83625,278.3625,9.807323063653579,163.60215066470926,Air,Widebody
1993,Philadelphia city,PHL,Los Angeles city,LAX,25-44,49127.0,48.90125,489.0125,8.708112904443354,268.8691528831462,Air,Widebody
1994,Phoenix city,PHX,New York city,EWR,25-44,60914.0,44.236666666666665,442.3666666666667,7.76583241027208,240.01277332385538,Air,Widebody
1995,San Diego city,LAX,Los Angeles city,LAX,45-64,83454.0,0.6194999999999999,6.194999999999999,2.7838333333333334,1000.0,Car,Narrowbody
1996,Philadelphia city,PHL,Portland city,PDX,65+,49127.0,50.264805555555554,502.6480555555555,8.94789091240675,333.46288125018043,Air,Narrowbody
1997,Denver city,DEN,San Diego city,LAX,25-44,72661.0,18.139,181.39,4.997095000886703,115.1795911799888,Air,Narrowbody
1998,Los Angeles city,LAX,New York city,EWR,45-64,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
