IATA_AIRLINE,ID_AIRLINE,IATA_DEP_AIRPORT,ID_DEP_AIRPORT,IATA_ARR_AIRPORT,ID_ARR_AIRPORT,CODESHARE,STOPS,AIRCRAFT_TYPE,dep_geometry,arr_geometry,distance
WN,4547,LAS,3877,BWI,3849,,0,73W 73H 738,POINT (-115.151817 36.083361),POINT (-76.668297 39.1754),4305967.161896325
WN,4547,LAS,3877,CLE,3486,,0,73W,POINT (-115.151817 36.083361),POINT (-81.84980011 41.4117012),3784498.2848491576
WN,4547,LAS,3877,DEN,3751,,0,73W 73H 73C 733 738,POINT (-115.151817 36.083361),POINT (-104.6729965 39.86169815),1282818.1996112913
WN,4547,LAS,3877,DTW,3645,,0,73W,POINT (-115.151817 36.083361),POINT (-83.35340118 42.21239853),3647710.1897667055
WN,4547,LAS,3877,FLL,3533,,0,73W,POINT (-115.151817 36.083361),POINT (-80.152702 26.072599),4108520.684545471
WN,4547,LAS,3877,IND,3585,,0,73W,POINT (-115.151817 36.083361),POINT (-86.294403 39.7173),3253072.3065724196
WN,4547,LAS,3877,LAX,3484,,0,73W 73C 733,POINT (-115.151817 36.083361),POINT (-118.407997 33.942501),464842.0544610031
WN,4547,LAS,3877,MCI,3458,,0,738 73C 73W 73H,POINT (-115.151817 36.083361),POINT (-94.713898 39.2976),2319660.491780409
WN,4547,LAS,3877,MCO,3878,,0,73H 738,POINT (-115.151817 36.083361),POINT (-81.30899811 28.42939949),3900112.355571246
WN,4547,LAS,3877,MSY,3861,,0,73H 73W,POINT (-115.151817 36.083361),POINT (-90.25800323 29.99340057),2886951.152212981
WN,4547,LAS,3877,PDX,3720,,0,73W 73C 73H,POINT (-115.151817 36.083361),POINT (-122.5979996 45.58869934),1629209.6808482236
WN,4547,LAS,3877,PHL,3752,,0,73H,POINT (-115.151817 36.083361),POINT (-75.2410965 39.87189865),4474966.568498117
WN,4547,LAS,3877,PHX,3462,,0,738 73W 735 73C 733 73H,POINT (-115.151817 36.083361),POINT (-112.005905 33.435302),501427.4651598298
WN,4547,LAS,3877,PIT,3570,,0,73H 738 73W,POINT (-115.151817 36.083361),POINT (-80.23290253 40.49150085),3937164.5080350004
WN,4547,LAS,3877,RDU,3626,,0,73W,POINT (-115.151817 36.083361),POINT (-78.787498 35.877602),4048156.4316652687
WN,4547,LAS,3877,SAN,3731,,0,73W 738 73C 733,POINT (-115.151817 36.083361),POINT (-117.1900024 32.73360062),505839.93486148573
WN,4547,LAS,3877,SFO,3469,,0,733 73W 73H 73C,POINT (-115.151817 36.083361),POINT (-122.375 37.61899948),831979.7207569219
WN,4547,LAS,3877,SLC,3536,,0,73W 733 73C 73H 738,POINT (-115.151817 36.083361),POINT (-111.979746 40.785749),756200.6736868821
WN,4547,LAS,3877,SMF,3817,,0,73W 73H 733 73C 738,POINT (-115.151817 36.083361),POINT (-121.5910034 38.69540024),804856.8225492326
WN,4547,LAS,3877,STL,3678,,0,73H 73W,POINT (-115.151817 36.083361),POINT (-90.370003 38.748697),2783887.010888891
WN,4547,LAS,3877,TPA,3646,,0,73H,POINT (-115.151817 36.083361),POINT (-82.53320313 27.97550011),3784389.7100635823
WN,4547,LAX,3484,ATL,3682,,0,73W,POINT (-118.407997 33.942501),POINT (-84.428101 33.6367),3782846.4858771786
WN,4547,LAX,3484,AUS,3673,,0,733 73W 73C,POINT (-118.407997 33.942501),POINT (-97.662015 30.197535),2361282.796665984
WN,4547,LAX,3484,BNA,3690,,0,73W,POINT (-118.407997 33.942501),POINT (-86.67819977 36.12450027),3544582.8557015457
WN,4547,LAX,3484,BWI,3849,,0,73H 73W,POINT (-118.407997 33.942501),POINT (-76.668297 39.1754),4702778.771134452
WN,4547,LAX,3484,DEN,3751,,0,73W 73C 733,POINT (-118.407997 33.942501),POINT (-104.6729965 39.86169815),1737245.7951804085
WN,4547,LAX,3484,LAS,3877,,0,73W 733 738 73C 73H,POINT (-118.407997 33.942501),POINT (-115.151817 36.083361),464842.0544610031
WN,4547,LAX,3484,MCI,3458,,0,73W 738 733,POINT (-118.407997 33.942501),POINT (-94.713898 39.2976),2740349.8795232167
WN,4547,LAX,3484,MSY,3861,,0,73W,POINT (-118.407997 33.942501),POINT (-90.25800323 29.99340057),3176230.2400846584
WN,4547,LAX,3484,PHX,3462,,0,73C 73W 733 73H,POINT (-118.407997 33.942501),POINT (-112.005905 33.435302),715900.8382472782
WN,4547,LAX,3484,SFO,3469,,0,73W 73C 733,POINT (-118.407997 33.942501),POINT (-122.375 37.61899948),670592.7870016799
WN,4547,LAX,3484,SLC,3536,,0,73C 73H 73W 733,POINT (-118.407997 33.942501),POINT (-111.979746 40.785749),1197124.02511841
WN,4547,LAX,3484,SMF,3817,,0,733 73C 73W,POINT (-118.407997 33.942501),POINT (-121.5910034 38.69540024),746501.5977051329
WN,4547,LAX,3484,STL,3678,,0,73W 733,POINT (-118.407997 33.942501),POINT (-90.370003 38.748697),3191159.6751962686
WN,4547,MCI,3458,ATL,3682,,0,733 73W,POINT (-94.713898 39.2976),POINT (-84.428101 33.6367),1387847.8861510612
WN,4547,MCI,3458,BNA,3690,,0,73W 73C,POINT (-94.713898 39.2976),POINT (-86.67819977 36.12450027),999828.45168521
WN,4547,MCI,3458,BOS,3448,,0,73W 733,POINT (-94.713898 39.2976),POINT (-71.005203 42.3643),2677549.9539995207
WN,4547,MCI,3458,BWI,3849,,0,73W 733,POINT (-94.713898 39.2976),POINT (-76.668297 39.1754),2008903.888481908
WN,4547,MCI,3458,DEN,3751,,0,73W 738 73C 733,POINT (-94.713898 39.2976),POINT (-104.6729965 39.86169815),1111631.54727593
WN,4547,MCI,3458,FLL,3533,,0,73W 733,POINT (-94.713898 39.2976),POINT (-80.152702 26.072599),2390000.930013838
WN,4547,MCI,3458,IND,3585,,0,73C 733 73W,POINT (-94.713898 39.2976),POINT (-86.294403 39.7173),939208.0833884294
WN,4547,MCI,3458,LAS,3877,,0,738 73W 73C 73H,POINT (-94.713898 39.2976),POINT (-115.151817 36.083361),2319660.491780409
WN,4547,MCI,3458,LAX,3484,,0,73W 73C 73H 733,POINT (-94.713898 39.2976),POINT (-118.407997 33.942501),2740349.8795232167
WN,4547,MCI,3458,MCO,3878,,0,73W 73C 738,POINT (-94.713898 39.2976),POINT (-81.30899811 28.42939949),2088482.5316156773
WN,4547,MCI,3458,MSP,3858,,0,73W 73C,POINT (-94.713898 39.2976),POINT (-93.221802 44.882),854865.2781609017
WN,4547,MCI,3458,MSY,3861,,0,73W,POINT (-94.713898 39.2976),POINT (-90.25800323 29.99340057),1355692.5110995288
WN,4547,MCI,3458,PDX,3720,,0,733,POINT (-94.713898 39.2976),POINT (-122.5979996 45.58869934),3246250.4356375136
WN,4547,MCI,3458,PHX,3462,,0,73C 73W 738 733,POINT (-94.713898 39.2976),POINT (-112.005905 33.435302),2088868.266762108
WN,4547,MCI,3458,SAN,3731,,0,733 73C,POINT (-94.713898 39.2976),POINT (-117.1900024 32.73360062),2660464.9542776886
WN,4547,MCI,3458,STL,3678,,0,73C 73W,POINT (-94.713898 39.2976),POINT (-90.370003 38.748697),489914.88725782343
WN,4547,MCI,3458,TPA,3646,,0,73W,POINT (-94.713898 39.2976),POINT (-82.53320313 27.97550011),2035793.3583262924
WN,4547,MCO,3878,ATL,3682,,0,73W,POINT (-81.30899811 28.42939949),POINT (-84.428101 33.6367),760761.437095263
WN,4547,MCO,3878,AUS,3673,,0,733 73W,POINT (-81.30899811 28.42939949),POINT (-97.662015 30.197535),1834353.3772702012
WN,4547,MCO,3878,BNA,3690,,0,73W 73C,POINT (-81.30899811 28.42939949),POINT (-86.67819977 36.12450027),1177516.5287470412
WN,4547,MCO,3878,BOS,3448,,1,73W,POINT (-81.30899811 28.42939949),POINT (-71.005203 42.3643),2230077.623999797
WN,4547,MCO,3878,BWI,3849,,0,73W 733 73C 738,POINT (-81.30899811 28.42939949),POINT (-76.668297 39.1754),1533257.487282418
WN,4547,MCO,3878,CLT,3876,,0,73W,POINT (-81.30899811 28.42939949),POINT (-80.94309998 35.2140007),890713.0431721066
WN,4547,MCO,3878,DEN,3751,,0,73W 73H,POINT (-81.30899811 28.42939949),POINT (-104.6729965 39.86169815),3023949.4302371456
WN,4547,MCO,3878,IND,3585,,0,73W 73C 733,POINT (-81.30899811 28.42939949),POINT (-86.294403 39.7173),1619766.7176038374
WN,4547,MCO,3878,LAS,3877,,0,738 73H,POINT (-81.30899811 28.42939949),POINT (-115.151817 36.083361),3900112.355571246
WN,4547,MCO,3878,MCI,3458,,0,733 73W 73C,POINT (-81.30899811 28.42939949),POINT (-94.713898 39.2976),2088482.5316156773
WN,4547,MCO,3878,MEM,3473,,0,73W,POINT (-81.30899811 28.42939949),POINT (-89.97669983 35.04240036),1296801.1786095165
WN,4547,MCO,3878,MSP,3858,,0,73W 73C,POINT (-81.30899811 28.42939949),POINT (-93.221802 44.882),2654700.7228625314
WN,4547,MCO,3878,MSY,3861,,0,73W 73C 733,POINT (-81.30899811 28.42939949),POINT (-90.25800323 29.99340057),1015974.7900830137
WN,4547,MCO,3878,PHL,3752,,0,73W 733,POINT (-81.30899811 28.42939949),POINT (-75.2410965 39.87189865),1685404.3425857334
WN,4547,MCO,3878,PHX,3462,,0,73W 738,POINT (-81.30899811 28.42939949),POINT (-112.005905 33.435302),3478436.2572211614
WN,4547,MCO,3878,PIT,3570,,0,73W,POINT (-81.30899811 28.42939949),POINT (-80.23290253 40.49150085),1638789.1380604391
WN,4547,MCO,3878,RDU,3626,,0,73W 733 73C,POINT (-81.30899811 28.42939949),POINT (-78.787498 35.877602),1019956.3476439954
WN,4547,MCO,3878,STL,3678,,0,73W 73C,POINT (-81.30899811 28.42939949),POINT (-90.370003 38.748697),1711363.4755060736
WN,4547,MEM,3473,BWI,3849,,0,73C 73W,POINT (-89.97669983 35.04240036),POINT (-76.668297 39.1754),1589948.5953336747
WN,4547,MEM,3473,MCO,3878,,0,73C 73W,POINT (-89.97669983 35.04240036),POINT (-81.30899811 28.42939949),1296801.1786095165
WN,4547,MEM,3473,TPA,3646,,0,73W,POINT (-89.97669983 35.04240036),POINT (-82.53320313 27.97550011),1240935.046722985
WN,4547,MSP,3858,ATL,3682,Y,0,717,POINT (-93.221802 44.882),POINT (-84.428101 33.6367),1895224.6934125067
WN,4547,MSP,3858,DEN,3751,,0,73W 73H 73C,POINT (-93.221802 44.882),POINT (-104.6729965 39.86169815),1482620.5855766714
WN,4547,MSP,3858,MCI,3458,,0,73C 73W,POINT (-93.221802 44.882),POINT (-94.713898 39.2976),854865.2781609017
WN,4547,MSP,3858,MCO,3878,,0,73W,POINT (-93.221802 44.882),POINT (-81.30899811 28.42939949),2654700.7228625314
WN,4547,MSP,3858,PHX,3462,,0,73C 73W,POINT (-93.221802 44.882),POINT (-112.005905 33.435302),2663469.1632234263
WN,4547,MSP,3858,STL,3678,,0,73W 733,POINT (-93.221802 44.882),POINT (-90.370003 38.748697),970610.2577075869
WN,4547,MSY,3861,ATL,3682,,0,73W,POINT (-90.25800323 29.99340057),POINT (-84.428101 33.6367),805672.9580695201
WN,4547,MSY,3861,AUS,3673,,0,73C 735,POINT (-90.25800323 29.99340057),POINT (-97.662015 30.197535),824629.202183219
WN,4547,MSY,3861,BNA,3690,,0,735 73W 733,POINT (-90.25800323 29.99340057),POINT (-86.67819977 36.12450027),907267.1737785614
WN,4547,MSY,3861,BWI,3849,,0,73W,POINT (-90.25800323 29.99340057),POINT (-76.668297 39.1754),1958675.6476660594
WN,4547,MSY,3861,DEN,3751,,0,73W ,POINT (-90.25800323 29.99340057),POINT (-104.6729965 39.86169815),2092618.6216275643
WN,4547,MSY,3861,EWR,3494,,0,73W,POINT (-90.25800323 29.99340057),POINT (-74.168701 40.692501),2313505.275319836
WN,4547,MSY,3861,FLL,3533,,0,73W 73C ,POINT (-90.25800323 29.99340057),POINT (-80.152702 26.072599),1228858.5193015155
WN,4547,MSY,3861,LAS,3877,,0,73W 73H,POINT (-90.25800323 29.99340057),POINT (-115.151817 36.083361),2886951.152212981
WN,4547,MSY,3861,LAX,3484,,0,73H 73W,POINT (-90.25800323 29.99340057),POINT (-118.407997 33.942501),3176230.2400846584
WN,4547,MSY,3861,MCI,3458,,0,73W,POINT (-90.25800323 29.99340057),POINT (-94.713898 39.2976),1355692.5110995288
WN,4547,MSY,3861,MCO,3878,,0,733 73W 73C,POINT (-90.25800323 29.99340057),POINT (-81.30899811 28.42939949),1015974.7900830137
WN,4547,MSY,3861,PHX,3462,,0,73H 73W,POINT (-90.25800323 29.99340057),POINT (-112.005905 33.435302),2462528.3790188334
WN,4547,MSY,3861,SAN,3731,,0,73W,POINT (-90.25800323 29.99340057),POINT (-117.1900024 32.73360062),3019271.8386323396
WN,4547,MSY,3861,STL,3678,,0,73W 73C,POINT (-90.25800323 29.99340057),POINT (-90.370003 38.748697),1183102.353777851
WN,4547,MSY,3861,TPA,3646,,0,73C 73W 733,POINT (-90.25800323 29.99340057),POINT (-82.53320313 27.97550011),897451.0702649615
WN,4547,PDX,3720,DEN,3751,,0,73W 73H,POINT (-122.5979996 45.58869934),POINT (-104.6729965 39.86169815),2176343.6603602627
WN,4547,PDX,3720,LAS,3877,,0,73W 73H,POINT (-122.5979996 45.58869934),POINT (-115.151817 36.083361),1629209.6808482236
WN,4547,PDX,3720,MCI,3458,,0,733,POINT (-122.5979996 45.58869934),POINT (-94.713898 39.2976),3246250.4356375136
WN,4547,PDX,3720,PHX,3462,,0,733 73W 73C,POINT (-122.5979996 45.58869934),POINT (-112.005905 33.435302),2119673.2549007447
WN,4547,PDX,3720,SLC,3536,,0,73C 73W,POINT (-122.5979996 45.58869934),POINT (-111.979746 40.785749),1391316.9908012885
WN,4547,PDX,3720,SMF,3817,,0,73W 733 73C,POINT (-122.5979996 45.58869934),POINT (-121.5910034 38.69540024),1042591.360287209
WN,4547,PHL,3752,ATL,3682,Y,0,717,POINT (-75.2410965 39.87189865),POINT (-84.428101 33.6367),1340884.9570231386
WN,4547,PHL,3752,BNA,3690,,0,73W 73C,POINT (-75.2410965 39.87189865),POINT (-86.67819977 36.12450027),1378920.4199303468
WN,4547,PHL,3752,DEN,3751,,0,73W,POINT (-75.2410965 39.87189865),POINT (-104.6729965 39.86169815),3276344.455094712
WN,4547,PHL,3752,FLL,3533,,0,73W,POINT (-75.2410965 39.87189865),POINT (-80.152702 26.072599),1918815.7603625085
WN,4547,PHL,3752,LAS,3877,,0,73W,POINT (-75.2410965 39.87189865),POINT (-115.151817 36.083361),4474966.568498117
WN,4547,PHL,3752,MCO,3878,,0,73W 73C 733,POINT (-75.2410965 39.87189865),POINT (-81.30899811 28.42939949),1685404.3425857334
WN,4547,PHL,3752,PHX,3462,,0,73W,POINT (-75.2410965 39.87189865),POINT (-112.005905 33.435302),4189170.181788903
WN,4547,PHL,3752,RSW,3793,,0,73C 733,POINT (-75.2410965 39.87189865),POINT (-81.75520325 26.53619957),1923614.4222012812
WN,4547,PHL,3752,STL,3678,,0,73W 73C,POINT (-75.2410965 39.87189865),POINT (-90.370003 38.748697),1691878.0638075506
WN,4547,PHL,3752,TPA,3646,,0,73W 733,POINT (-75.2410965 39.87189865),POINT (-82.53320313 27.97550011),1795442.8841508795
WN,4547,PHX,3462,ATL,3682,,0,73W,POINT (-112.005905 33.435302),POINT (-84.428101 33.6367),3070064.922174599
WN,4547,PHX,3462,AUS,3673,,0,73C 73W 733,POINT (-112.005905 33.435302),POINT (-97.662015 30.197535),1652156.6728852196
WN,4547,PHX,3462,BNA,3690,,0,73C 73W,POINT (-112.005905 33.435302),POINT (-86.67819977 36.12450027),2842935.8992512547
WN,4547,PHX,3462,BWI,3849,,0,73W,POINT (-112.005905 33.435302),POINT (-76.668297 39.1754),4013017.011237039
WN,4547,PHX,3462,DEN,3751,,0,73W 73H 73C 733,POINT (-112.005905 33.435302),POINT (-104.6729965 39.86169815),1209603.981973952
WN,4547,PHX,3462,DTW,3645,,0,73W,POINT (-112.005905 33.435302),POINT (-83.35340118 42.21239853),3422002.03509374
WN,4547,PHX,3462,EWR,3494,,0,73W,POINT (-112.005905 33.435302),POINT (-74.168701 40.692501),4332322.567192493
WN,4547,PHX,3462,FLL,3533,,0,73W,POINT (-112.005905 33.435302),POINT (-80.152702 26.072599),3669685.583858943
WN,4547,PHX,3462,IND,3585,,0,73W 73C 733,POINT (-112.005905 33.435302),POINT (-86.294403 39.7173),2991994.8782045795
WN,4547,PHX,3462,LAS,3877,,0,73W 73C 735,POINT (-112.005905 33.435302),POINT (-115.151817 36.083361),501427.4651598298
WN,4547,PHX,3462,LAX,3484,,0,73W 73C 733 738,POINT (-112.005905 33.435302),POINT (-118.407997 33.942501),715900.8382472782
WN,4547,PHX,3462,MCI,3458,,0,73W 733 738 73C,POINT (-112.005905 33.435302),POINT (-94.713898 39.2976),2088868.266762108
WN,4547,PHX,3462,MCO,3878,,0,73W 73H,POINT (-112.005905 33.435302),POINT (-81.30899811 28.42939949),3478436.2572211614
WN,4547,PHX,3462,MSP,3858,,0,73W 73H,POINT (-112.005905 33.435302),POINT (-93.221802 44.882),2663469.1632234263
WN,4547,PHX,3462,MSY,3861,,0,73H 73W,POINT (-112.005905 33.435302),POINT (-90.25800323 29.99340057),2462528.3790188334
WN,4547,PHX,3462,PDX,3720,,0,73W 73C,POINT (-112.005905 33.435302),POINT (-122.5979996 45.58869934),2119673.2549007447
WN,4547,PHX,3462,PHL,3752,,0,73W,POINT (-112.005905 33.435302),POINT (-75.2410965 39.87189865),4189170.181788903
WN,4547,PHX,3462,PIT,3570,,0,73W,POINT (-112.005905 33.435302),POINT (-80.23290253 40.49150085),3671387.6258476167
WN,4547,PHX,3462,RDU,3626,,0,73W,POINT (-112.005905 33.435302),POINT (-78.787498 35.877602),3712602.0572876986
WN,4547,PHX,3462,SAN,3731,,0,73W 733 73C,POINT (-112.005905 33.435302),POINT (-117.1900024 32.73360062),584573.2329414081
WN,4547,PHX,3462,SFO,3469,,0,73W 733,POINT (-112.005905 33.435302),POINT (-122.375 37.61899948),1288464.9291595498
WN,4547,PHX,3462,SLC,3536,,0,738 733 73W 73C,POINT (-112.005905 33.435302),POINT (-111.979746 40.785749),1027568.4050786768
WN,4547,PHX,3462,SMF,3817,,0,73W 733 73H,POINT (-112.005905 33.435302),POINT (-121.5910034 38.69540024),1289960.0747740527
WN,4547,PHX,3462,STL,3678,,0,73C 733 73W,POINT (-112.005905 33.435302),POINT (-90.370003 38.748697),2517426.0600912455
WN,4547,PHX,3462,TPA,3646,,0,73W,POINT (-112.005905 33.435302),POINT (-82.53320313 27.97550011),3356269.621713413
WN,4547,PIT,3570,ATL,3682,Y,0,717 73G,POINT (-80.23290253 40.49150085),POINT (-84.428101 33.6367),1065319.3004641905
WN,4547,PIT,3570,BNA,3690,,0,73C 733 73W,POINT (-80.23290253 40.49150085),POINT (-86.67819977 36.12450027),948163.0347813211
WN,4547,PIT,3570,BWI,3849,,0,733 73W,POINT (-80.23290253 40.49150085),POINT (-76.668297 39.1754),440297.61019375233
WN,4547,PIT,3570,DEN,3751,,0,73W,POINT (-80.23290253 40.49150085),POINT (-104.6729965 39.86169815),2722205.77924749
WN,4547,PIT,3570,DFW,3670,Y,0,717,POINT (-80.23290253 40.49150085),POINT (-97.038002 32.896801),2148210.6769355256
WN,4547,PIT,3570,FLL,3533,,0,73W,POINT (-80.23290253 40.49150085),POINT (-80.152702 26.072599),1929570.254864364
WN,4547,PIT,3570,LAS,3877,,0,738 73H 73W,POINT (-80.23290253 40.49150085),POINT (-115.151817 36.083361),3937164.5080350004
WN,4547,PIT,3570,MCO,3878,,0,73W 738 733,POINT (-80.23290253 40.49150085),POINT (-81.30899811 28.42939949),1638789.1380604391
WN,4547,PIT,3570,PHX,3462,,0,73W,POINT (-80.23290253 40.49150085),POINT (-112.005905 33.435302),3671387.6258476167
WN,4547,PIT,3570,RSW,3793,,0,73W 73C,POINT (-80.23290253 40.49150085),POINT (-81.75520325 26.53619957),1879635.1104516448
WN,4547,PIT,3570,TPA,3646,,0,73W 733 73C,POINT (-80.23290253 40.49150085),POINT (-82.53320313 27.97550011),1711009.7541733866
WN,4547,RDU,3626,ATL,3682,Y,0,717,POINT (-78.787498 35.877602),POINT (-84.428101 33.6367),697484.609887482
WN,4547,RDU,3626,BNA,3690,,0,73W 733,POINT (-78.787498 35.877602),POINT (-86.67819977 36.12450027),879045.648416697
WN,4547,RDU,3626,BWI,3849,,0,73W 733 73C,POINT (-78.787498 35.877602),POINT (-76.668297 39.1754),519667.1101518828
WN,4547,RDU,3626,DEN,3751,,0,73W,POINT (-78.787498 35.877602),POINT (-104.6729965 39.86169815),2935867.2062314902
WN,4547,RDU,3626,FLL,3533,,0,73W,POINT (-78.787498 35.877602),POINT (-80.152702 26.072599),1284737.505567371
WN,4547,RDU,3626,LAS,3877,,0,73W,POINT (-78.787498 35.877602),POINT (-115.151817 36.083361),4048156.4316652687
WN,4547,RDU,3626,MCO,3878,,0,733 73W 73C,POINT (-78.787498 35.877602),POINT (-81.30899811 28.42939949),1019956.3476439954
WN,4547,RDU,3626,PHX,3462,,0,73W,POINT (-78.787498 35.877602),POINT (-112.005905 33.435302),3712602.0572876986
WN,4547,RDU,3626,STL,3678,,0,73W,POINT (-78.787498 35.877602),POINT (-90.370003 38.748697),1350557.571652981
WN,4547,RDU,3626,TPA,3646,,0,73W 73C,POINT (-78.787498 35.877602),POINT (-82.53320313 27.97550011),1118532.8286387336
WN,4547,RSW,3793,ATL,3682,,0,733,POINT (-81.75520325 26.53619957),POINT (-84.428101 33.6367),961667.8045053267
WN,4547,RSW,3793,BWI,3849,,0,73H 73C 73W 733,POINT (-81.75520325 26.53619957),POINT (-76.668297 39.1754),1773989.6709428234
WN,4547,RSW,3793,IND,3585,,0,73W 73C,POINT (-81.75520325 26.53619957),POINT (-86.294403 39.7173),1830428.944005026
WN,4547,RSW,3793,PHL,3752,,0,73W,POINT (-81.75520325 26.53619957),POINT (-75.2410965 39.87189865),1923614.4222012812
WN,4547,RSW,3793,PIT,3570,,0,73W,POINT (-81.75520325 26.53619957),POINT (-80.23290253 40.49150085),1879635.1104516448
WN,4547,RSW,3793,STL,3678,,0,73W 73C,POINT (-81.75520325 26.53619957),POINT (-90.370003 38.748697),1882651.1011210578
WN,4547,SAN,3731,ATL,3682,,0,73W,POINT (-117.1900024 32.73360062),POINT (-84.428101 33.6367),3649016.0095003634
WN,4547,SAN,3731,AUS,3673,,0,73W,POINT (-117.1900024 32.73360062),POINT (-97.662015 30.197535),2198905.6347201965
WN,4547,SAN,3731,BNA,3690,,0,73W 73H,POINT (-117.1900024 32.73360062),POINT (-86.67819977 36.12450027),3427267.261719472
WN,4547,SAN,3731,BWI,3849,,0,73W 738,POINT (-117.1900024 32.73360062),POINT (-76.668297 39.1754),4597204.185663236
WN,4547,SAN,3731,DEN,3751,,0,73W 73H 738,POINT (-117.1900024 32.73360062),POINT (-104.6729965 39.86169815),1706886.6541433232
WN,4547,SAN,3731,LAS,3877,,0,73W 73H 733 73C,POINT (-117.1900024 32.73360062),POINT (-115.151817 36.083361),505839.93486148573
WN,4547,SAN,3731,MCI,3458,,0,73W 738,POINT (-117.1900024 32.73360062),POINT (-94.713898 39.2976),2660464.9542776886
WN,4547,SAN,3731,MSY,3861,,0,73W,POINT (-117.1900024 32.73360062),POINT (-90.25800323 29.99340057),3019271.8386323396
WN,4547,SAN,3731,PHX,3462,,0,73W 73C,POINT (-117.1900024 32.73360062),POINT (-112.005905 33.435302),584573.2329414081
WN,4547,SAN,3731,SFO,3469,,0,73W 73C 733,POINT (-117.1900024 32.73360062),POINT (-122.375 37.61899948),881116.5247911516
WN,4547,SAN,3731,SMF,3817,,0,73W 73C 733,POINT (-117.1900024 32.73360062),POINT (-121.5910034 38.69540024),953607.0748245846
WN,4547,SAN,3731,STL,3678,,0,73W,POINT (-117.1900024 32.73360062),POINT (-90.370003 38.748697),3097674.6514241854
WN,4547,SFO,3469,ATL,3682,,0,73W,POINT (-122.375 37.61899948),POINT (-84.428101 33.6367),4259320.892144342
WN,4547,SFO,3469,DEN,3751,,0,73C 73W,POINT (-122.375 37.61899948),POINT (-104.6729965 39.86169815),1996410.8576347353
WN,4547,SFO,3469,LAS,3877,,0,73W 73C 733 73H,POINT (-122.375 37.61899948),POINT (-115.151817 36.083361),831979.7207569219
WN,4547,SFO,3469,LAX,3484,,0,733 73W 73C,POINT (-122.375 37.61899948),POINT (-118.407997 33.942501),670592.7870016799
WN,4547,SFO,3469,PHX,3462,,0,73C 73W 733,POINT (-122.375 37.61899948),POINT (-112.005905 33.435302),1288464.9291595498
WN,4547,SFO,3469,SAN,3731,,0,73W 73C 733,POINT (-122.375 37.61899948),POINT (-117.1900024 32.73360062),881116.5247911516
WN,4547,SLC,3536,BWI,3849,,0,73W,POINT (-111.979746 40.785749),POINT (-76.668297 39.1754),3937809.0959807606
WN,4547,SLC,3536,DEN,3751,,0,73W 738 733 73C 73H,POINT (-111.979746 40.785749),POINT (-104.6729965 39.86169815),824498.6005503773
WN,4547,SLC,3536,LAS,3877,,0,73W 73C,POINT (-111.979746 40.785749),POINT (-115.151817 36.083361),756200.6736868821
WN,4547,SLC,3536,LAX,3484,,0,73C 733 73W,POINT (-111.979746 40.785749),POINT (-118.407997 33.942501),1197124.02511841
WN,4547,SLC,3536,PDX,3720,,0,733 73W,POINT (-111.979746 40.785749),POINT (-122.5979996 45.58869934),1391316.9908012885
WN,4547,SLC,3536,PHX,3462,,0,73W 733 73H 73C,POINT (-111.979746 40.785749),POINT (-112.005905 33.435302),1027568.4050786768
